time,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,windspeed_10m_max
2026-02-17,19.8,12.8,3.3,3.09,19.3
2026-02-18,20.4,12.1,0.6,3.67,19.7
2026-02-19,19.8,12.6,1.6,2.38,25.2
2026-02-20,19.7,12.7,0.1,3.24,28.7
2026-02-21,20.5,8.8,0.0,4.23,14.8
2026-02-22,20.4,10.9,0.0,3.29,24.4
2026-02-23,21.6,8.6,0.0,4.37,15.1
2026-02-24,22.6,9.3,0.0,3.63,26.3
2026-02-25,23.0,11.8,0.0,3.9,10.2
2026-02-26,22.9,14.3,0.3,3.51,15.9
2026-02-27,22.0,13.2,0.4,3.04,15.2
2026-02-28,21.5,13.1,0.9,3.61,15.0
2026-03-01,20.8,12.2,1.5,3.39,19.2
2026-03-02,16.0,8.6,0.0,3.99,36.6
2026-03-03,16.2,6.8,0.0,3.96,32.9
2026-03-04,19.0,6.5,0.0,3.89,19.4
2026-03-05,21.0,6.9,0.0,3.73,16.7
2026-03-06,20.2,7.3,0.0,3.35,15.6
2026-03-07,21.8,9.4,0.0,3.19,15.7
2026-03-08,20.3,11.2,0.4,2.74,13.6
2026-03-09,20.4,10.2,0.1,2.79,15.5
2026-03-10,21.8,11.4,0.0,3.51,15.5
2026-03-11,19.7,11.6,0.0,2.66,15.8
2026-03-12,19.7,8.9,0.0,2.88,29.1
2026-03-13,25.0,17.6,4.3,2.76,24.1
2026-03-14,21.5,13.4,4.6,3.36,25.4
2026-03-15,21.4,9.6,0.0,3.66,16.8
2026-03-16,19.6,10.0,0.3,2.78,13.2
2026-03-17,21.6,8.5,0.0,2.9,7.8
2026-03-18,21.8,9.4,0.0,3.16,14.5
2026-03-19,22.9,10.4,0.0,3.55,13.3
2026-03-20,22.4,8.7,0.0,3.54,12.8
2026-03-21,21.5,10.6,0.2,3.08,8.6
2026-03-22,22.8,12.7,0.0,2.8,7.2
2026-03-23,22.6,12.2,0.1,3.23,15.8
2026-03-24,21.1,13.1,0.0,3.06,15.6
2026-03-25,19.3,13.7,0.8,1.91,25.9
2026-03-26,16.7,15.4,37.2,1.0,40.8
2026-03-27,21.7,16.2,13.7,1.77,39.2
2026-03-28,22.3,13.0,0.3,2.64,9.2
2026-03-29,20.9,12.9,0.0,2.2,9.3
2026-03-30,21.5,14.6,3.0,2.7,18.6
2026-03-31,20.0,12.4,0.0,3.21,30.9
2026-04-01,18.5,10.4,0.0,2.15,5.8
2026-04-02,20.5,10.4,0.0,2.56,6.6
2026-04-03,18.7,10.6,0.0,2.33,8.4
2026-04-04,19.0,10.6,0.0,2.62,11.8
2026-04-05,18.9,11.9,0.0,1.92,21.7
2026-04-06,20.0,11.4,0.2,2.77,28.3
2026-04-07,16.6,13.7,12.1,1.11,32.6
2026-04-08,20.1,11.9,16.7,1.21,32.8
2026-04-09,20.5,11.2,0.0,2.53,12.6
2026-04-10,22.3,12.1,0.1,2.5,15.0
2026-04-11,22.0,14.4,2.1,2.6,21.4
2026-04-12,20.4,16.9,37.0,1.01,41.3
2026-04-13,18.1,14.4,16.4,0.58,25.1
2026-04-14,16.7,11.5,13.4,1.38,18.5
2026-04-15,16.6,10.2,10.6,1.8,32.0
2026-04-16,16.1,12.4,2.7,2.44,32.0
2026-04-17,16.5,10.5,2.0,1.69,19.0
2026-04-18,17.0,12.7,22.4,0.82,26.7
2026-04-19,18.2,11.6,14.4,1.63,24.0
2026-04-20,16.4,9.9,4.7,1.44,12.3
2026-04-21,11.6,8.6,8.5,1.06,31.0
2026-04-22,14.8,7.2,0.0,2.08,22.1
2026-04-23,14.6,3.4,0.2,1.64,12.2
2026-04-24,15.5,3.9,0.0,2.0,10.2
2026-04-25,16.8,2.8,0.0,2.08,6.5
2026-04-26,17.0,4.9,0.0,1.27,14.9
2026-04-27,16.9,7.0,0.0,1.78,6.5
2026-04-28,17.6,5.9,0.0,1.71,6.8
2026-04-29,17.5,8.5,0.2,1.38,9.7
2026-04-30,18.0,8.5,0.0,1.9,11.9
2026-05-01,15.2,5.2,0.0,1.86,8.0
2026-05-02,16.0,3.0,0.0,1.83,7.8
2026-05-03,15.6,3.0,0.0,1.66,7.4
2026-05-04,14.7,3.7,0.0,1.63,6.4
2026-05-05,16.5,4.9,0.0,1.46,10.2
2026-05-06,18.4,9.2,0.0,1.33,16.0
2026-05-07,18.6,11.7,0.2,1.27,22.3
2026-05-08,17.6,13.6,10.4,0.99,32.8
2026-05-09,16.8,11.8,10.8,1.23,21.0
2026-05-10,15.7,9.6,0.5,1.21,31.7
2026-05-11,14.2,8.9,0.0,1.13,12.1
2026-05-12,15.4,8.4,0.1,1.35,15.9
2026-05-13,14.9,4.6,0.0,1.48,11.6
2026-05-14,14.6,2.6,0.0,1.45,12.0
2026-05-15,14.1,4.0,0.0,1.46,4.6
2026-05-16,13.8,2.2,0.0,1.36,8.9
2026-05-17,15.4,3.6,0.0,1.36,12.0
2026-05-18,14.5,4.2,0.2,1.3,10.3
2026-05-19,14.6,4.2,0.1,1.29,11.2
2026-05-20,14.4,0.6,0.0,1.26,9.4
2026-05-21,15.2,4.0,0.0,1.28,13.9
2026-05-22,15.3,4.8,0.0,1.24,7.6
2026-05-23,16.8,6.1,0.0,1.15,8.0
2026-05-24,16.4,7.8,0.0,1.44,14.7
2026-05-25,13.4,3.5,0.0,1.26,7.3
2026-05-26,15.5,5.0,0.0,1.12,16.9
2026-05-27,13.9,5.7,0.0,1.02,8.7
2026-05-28,15.6,6.1,0.2,1.04,14.5
2026-05-29,14.0,6.3,0.0,1.06,8.0
2026-05-30,15.2,5.4,0.0,1.0,19.4
2026-05-31,16.3,10.5,0.3,1.04,29.5
2026-06-01,17.0,14.4,5.9,0.85,33.7
2026-06-02,17.4,13.6,39.0,0.6,35.4
2026-06-03,15.4,8.4,8.3,1.01,19.5
2026-06-04,14.4,5.4,4.9,0.58,15.7
2026-06-05,15.9,12.2,22.4,0.48,29.4
2026-06-06,14.7,10.6,13.4,0.78,20.3
2026-06-07,14.8,7.8,0.3,1.23,20.6
2026-06-08,15.0,7.6,0.1,1.37,33.7
